Gmt time,Open,High,Low,Close,Volume
13.04.2024 20:00:00.000,2343.285,2343.285,2343.285,2343.285,0
14.04.2024 00:00:00.000,2343.285,2343.285,2343.285,2343.285,0
14.04.2024 04:00:00.000,2343.285,2343.285,2343.285,2343.285,0
14.04.2024 08:00:00.000,2343.285,2343.285,2343.285,2343.285,0
14.04.2024 12:00:00.000,2343.285,2343.285,2343.285,2343.285,0
14.04.2024 16:00:00.000,2343.285,2343.285,2343.285,2343.285,0
14.04.2024 20:00:00.000,2352.098,2372.435,2346.735,2364.585,6469079.9713
15.04.2024 00:00:00.000,2364.645,2365.755,2348.255,2358.475,8408689.8566
15.04.2024 04:00:00.000,2358.385,2362.335,2349.865,2353.035,8638520.061999999
15.04.2024 08:00:00.000,2353.015,2361.075,2344.615,2357.875,11117360.115099998
15.04.2024 12:00:00.000,2357.878,2361.015,2323.858,2351.555,21908279.4189
15.04.2024 16:00:00.000,2351.555,2387.448,2346.065,2386.305,18732389.9269
15.04.2024 20:00:00.000,2386.305,2392.035,2379.985,2381.825,3024770.0215
16.04.2024 00:00:00.000,2381.744,2389.198,2379.185,2387.818,9870409.9654
16.04.2024 04:00:00.000,2387.825,2388.935,2362.844,2365.385,11577019.691399999
16.04.2024 08:00:00.000,2365.445,2375.228,2365.035,2373.888,12118180.0365
16.04.2024 12:00:00.000,2373.878,2392.908,2363.435,2385.865,30768730.163599998
16.04.2024 16:00:00.000,2385.928,2398.128,2379.615,2389.528,22059439.8975
16.04.2024 20:00:00.000,2389.485,2390.175,2378.275,2382.575,2105500.0126
17.04.2024 00:00:00.000,2382.585,2386.105,2380.615,2381.605,3670599.9968999997
17.04.2024 04:00:00.000,2381.588,2383.185,2372.575,2382.378,7481889.9631
17.04.2024 08:00:00.000,2382.378,2394.165,2382.378,2387.195,10902019.977700002
17.04.2024 12:00:00.000,2387.215,2395.448,2378.248,2382.075,18754140.1387
17.04.2024 16:00:00.000,2382.075,2384.335,2360.955,2372.555,9301339.9839
17.04.2024 20:00:00.000,2372.545,2373.195,2354.435,2367.815,2171180.0099
18.04.2024 00:00:00.000,2367.815,2375.205,2363.965,2374.735,6437680.0657
18.04.2024 04:00:00.000,2374.655,2380.855,2373.148,2377.715,7050899.9824
18.04.2024 08:00:00.000,2377.698,2385.195,2377.155,2380.795,10605240.1066
18.04.2024 12:00:00.000,2380.795,2392.624,2369.468,2383.978,24009620.189600002
18.04.2024 16:00:00.000,2383.978,2389.228,2378.025,2380.095,8755740.1657
18.04.2024 20:00:00.000,2380.095,2381.375,2376.845,2379.795,815479.9937999999
19.04.2024 00:00:00.000,2379.685,2417.745,2373.685,2391.235,18640860.2596
19.04.2024 04:00:00.000,2391.235,2393.795,2378.505,2385.255,12252839.8036
19.04.2024 08:00:00.000,2385.195,2386.208,2372.805,2376.735,12153519.8689
19.04.2024 12:00:00.000,2376.735,2395.895,2373.005,2394.765,17555339.5747
19.04.2024 16:00:00.000,2394.715,2401.845,2386.565,2387.495,11293009.9964
19.04.2024 20:00:00.000,2387.455,2392.088,2386.595,2390.295,539879.9777
20.04.2024 00:00:00.000,2390.295,2390.295,2390.295,2390.295,0
20.04.2024 04:00:00.000,2390.295,2390.295,2390.295,2390.295,0
20.04.2024 08:00:00.000,2390.295,2390.295,2390.295,2390.295,0
20.04.2024 12:00:00.000,2390.295,2390.295,2390.295,2390.295,0
20.04.2024 16:00:00.000,2390.295,2390.295,2390.295,2390.295,0
20.04.2024 20:00:00.000,2390.295,2390.295,2390.295,2390.295,0
21.04.2024 00:00:00.000,2390.295,2390.295,2390.295,2390.295,0
21.04.2024 04:00:00.000,2390.295,2390.295,2390.295,2390.295,0
21.04.2024 08:00:00.000,2390.295,2390.295,2390.295,2390.295,0
21.04.2024 12:00:00.000,2390.295,2390.295,2390.295,2390.295,0
21.04.2024 16:00:00.000,2390.295,2390.295,2390.295,2390.295,0
21.04.2024 20:00:00.000,2387.635,2388.425,2381.275,2386.405,1324620.0084
22.04.2024 00:00:00.000,2386.405,2386.455,2361.664,2369.285,5262060.1058
22.04.2024 04:00:00.000,2369.345,2372.805,2351.265,2360.865,9174819.9463
22.04.2024 08:00:00.000,2360.845,2363.565,2339.295,2342.085,9135249.9723
22.04.2024 12:00:00.000,2342.085,2350.228,2330.965,2334.595,19142129.8981
22.04.2024 16:00:00.000,2334.595,2336.345,2324.555,2329.145,5949840.0092
22.04.2024 20:00:00.000,2329.125,2333.815,2325.225,2333.665,1522179.991
23.04.2024 00:00:00.000,2333.595,2334.305,2295.408,2302.465,11067699.8496
23.04.2024 04:00:00.000,2302.485,2314.605,2298.718,2308.895,12292580.0681
23.04.2024 08:00:00.000,2308.905,2309.605,2291.265,2302.035,15710970.4018
23.04.2024 12:00:00.000,2302.055,2332.045,2301.125,2323.145,28173679.8286
23.04.2024 16:00:00.000,2323.125,2331.214,2321.115,2322.168,13180110.0969
23.04.2024 20:00:00.000,2322.198,2324.165,2321.205,2323.155,1685619.9503000001
24.04.2024 00:00:00.000,2323.215,2328.045,2315.725,2327.815,7438080.0724
24.04.2024 04:00:00.000,2327.815,2331.215,2320.575,2320.575,7569810.0329
24.04.2024 08:00:00.000,2320.595,2321.835,2311.635,2316.035,9003409.8626
24.04.2024 12:00:00.000,2316.015,2337.128,2311.985,2322.465,27057080.2689
24.04.2024 16:00:00.000,2322.455,2330.395,2317.665,2318.858,10457819.9387
24.04.2024 20:00:00.000,2318.885,2319.455,2313.555,2316.085,1775799.9896999998
25.04.2024 00:00:00.000,2316.085,2321.985,2304.898,2313.075,5193959.891799999
25.04.2024 04:00:00.000,2313.084,2326.075,2312.275,2325.555,8890649.855
25.04.2024 08:00:00.000,2325.555,2330.478,2323.995,2328.425,7821850.0614
25.04.2024 12:00:00.000,2328.425,2344.708,2312.734,2330.265,30428449.153799996
25.04.2024 16:00:00.000,2330.265,2336.288,2322.855,2332.795,13514440.059600001
25.04.2024 20:00:00.000,2332.815,2333.578,2329.995,2330.545,1144730.0314000002
26.04.2024 00:00:00.000,2330.535,2336.128,2326.165,2334.565,4430590.033500001
26.04.2024 04:00:00.000,2334.575,2347.088,2333.435,2345.405,5723779.9763
26.04.2024 08:00:00.000,2345.415,2352.418,2343.268,2344.775,10776730.0606
26.04.2024 12:00:00.000,2344.785,2351.428,2328.605,2336.615,19156730.174999997
26.04.2024 16:00:00.000,2336.595,2341.275,2332.565,2339.915,9778959.8704
26.04.2024 20:00:00.000,2339.915,2340.045,2336.298,2337.245,1651780.0093
27.04.2024 00:00:00.000,2337.245,2337.245,2337.245,2337.245,0
27.04.2024 04:00:00.000,2337.245,2337.245,2337.245,2337.245,0
27.04.2024 08:00:00.000,2337.245,2337.245,2337.245,2337.245,0
27.04.2024 12:00:00.000,2337.245,2337.245,2337.245,2337.245,0
27.04.2024 16:00:00.000,2337.245,2337.245,2337.245,2337.245,0
27.04.2024 20:00:00.000,2337.245,2337.245,2337.245,2337.245,0
28.04.2024 00:00:00.000,2337.245,2337.245,2337.245,2337.245,0
28.04.2024 04:00:00.000,2337.245,2337.245,2337.245,2337.245,0
28.04.2024 08:00:00.000,2337.245,2337.245,2337.245,2337.245,0
28.04.2024 12:00:00.000,2337.245,2337.245,2337.245,2337.245,0
28.04.2024 16:00:00.000,2337.245,2337.245,2337.245,2337.245,0
28.04.2024 20:00:00.000,2336.065,2337.095,2332.405,2335.845,1277659.9824
29.04.2024 00:00:00.000,2335.775,2336.145,2319.728,2328.338,6278380.0363
29.04.2024 04:00:00.000,2328.338,2337.805,2327.255,2337.165,9995470.2854
29.04.2024 08:00:00.000,2337.065,2344.285,2335.295,2336.955,9328250.1698
29.04.2024 12:00:00.000,2336.965,2339.358,2325.455,2337.695,14810500.145
29.04.2024 16:00:00.000,2337.735,2346.585,2332.895,2335.615,9814479.9471
29.04.2024 20:00:00.000,2335.605,2337.005,2332.705,2333.025,1068450.0039
30.04.2024 00:00:00.000,2333.005,2336.055,2326.745,2329.054,3670130.0741
30.04.2024 04:00:00.000,2329.045,2329.385,2315.215,2317.445,3877001.9412
30.04.2024 08:00:00.000,2317.455,2318.375,2309.435,2312.625,4037829.8759999997
30.04.2024 12:00:00.000,2312.605,2313.355,2293.018,2295.835,14351424.9325
30.04.2024 16:00:00.000,2295.845,2299.235,2289.205,2290.655,6096819.8776
30.04.2024 20:00:00.000,2290.625,2293.405,2284.975,2291.265,1776480.0488999998
01.05.2024 00:00:00.000,2291.185,2292.765,2282.745,2284.075,3547909.975
01.05.2024 04:00:00.000,2284.025,2289.695,2281.515,2285.725,4628730.0587
01.05.2024 08:00:00.000,2285.725,2296.975,2283.695,2294.445,6573080.0629
01.05.2024 12:00:00.000,2294.445,2310.325,2294.028,2307.128,23235529.8996
01.05.2024 16:00:00.000,2307.215,2328.225,2295.445,2309.675,19856426.0006
01.05.2024 20:00:00.000,2309.795,2324.685,2306.948,2323.638,4107720.0175
02.05.2024 00:00:00.000,2323.678,2326.325,2317.205,2319.395,3368180.0365
02.05.2024 04:00:00.000,2319.475,2320.875,2308.025,2309.115,6348169.922900001
02.05.2024 08:00:00.000,2309.225,2310.915,2295.065,2298.878,8327859.9978
02.05.2024 12:00:00.000,2298.824,2306.825,2285.358,2299.773,20710909.8434
02.05.2024 16:00:00.000,2299.805,2309.335,2297.805,2302.795,11433690.0712
02.05.2024 20:00:00.000,2302.748,2305.545,2300.535,2304.115,1676759.9732
03.05.2024 00:00:00.000,2304.115,2306.208,2299.725,2302.345,3657819.9266999997
03.05.2024 04:00:00.000,2302.365,2308.615,2297.675,2299.078,4082040.0715
03.05.2024 08:00:00.000,2299.105,2303.055,2296.265,2298.215,4039010.0479000006
03.05.2024 12:00:00.000,2298.195,2320.548,2277.165,2293.598,32745400.905600004
03.05.2024 16:00:00.000,2293.608,2302.985,2292.735,2301.268,10013640.0461
03.05.2024 20:00:00.000,2301.255,2303.235,2300.545,2301.175,1175780.0579
04.05.2024 00:00:00.000,2301.175,2301.175,2301.175,2301.175,0
04.05.2024 04:00:00.000,2301.175,2301.175,2301.175,2301.175,0
04.05.2024 08:00:00.000,2301.175,2301.175,2301.175,2301.175,0
04.05.2024 12:00:00.000,2301.175,2301.175,2301.175,2301.175,0
04.05.2024 16:00:00.000,2301.175,2301.175,2301.175,2301.175,0
